origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie,municipio,tributo
2021-12-01,2021-12-01,6,2022-06-01,60097620.00360337,57309347.35533116,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,7,2022-07-01,66773806.91903504,62045703.362605415,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,8,2022-08-01,66532703.77148832,55347719.30059675,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,9,2022-09-01,65121867.4887068,55266428.40210206,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,10,2022-10-01,63488690.92613522,57130220.290609874,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,11,2022-11-01,66039562.927257076,57419615.232669026,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,12,2022-12-01,64797642.90815615,65554163.244795516,11571991.169759918,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,1,2022-02-01,287530945.4916237,327877401.6672223,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,2,2022-03-01,123924826.15024877,73653603.11268923,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,3,2022-04-01,61648619.59981778,56453761.73045328,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,4,2022-05-01,68259379.93383087,56508563.09549011,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,5,2022-06-01,60097620.00360337,58288915.793858334,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,6,2022-07-01,66773806.91903504,62041331.16172344,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,7,2022-08-01,66532703.77148832,56286198.118809916,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,8,2022-09-01,65121867.4887068,56200606.57694085,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,9,2022-10-01,63488690.92613522,58094769.23128024,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,10,2022-11-01,66039562.927257076,58386366.81921644,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,11,2022-12-01,64797642.90815615,66662723.36327358,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-01-01,2022-01-01,12,2023-01-01,71842672.13965991,65153852.63967059,11467671.139046185,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,1,2022-03-01,123924826.15024877,70047687.02199599,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,2,2022-04-01,61648619.59981778,53724157.56588644,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,3,2022-05-01,68259379.93383087,53770825.01536429,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,4,2022-06-01,60097620.00360337,55454621.55627646,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,5,2022-07-01,66773806.91903504,59008423.98090494,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,6,2022-08-01,66532703.77148832,54530915.56540327,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,7,2022-09-01,65121867.4887068,53457384.83732703,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,8,2022-10-01,63488690.92613522,55248466.47216213,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,9,2022-11-01,66039562.927257076,55519481.26047654,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,10,2022-12-01,64797642.90815615,63359458.8432573,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,11,2023-01-01,71842672.13965991,61923169.30671879,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-02-01,2022-02-01,12,2023-02-01,312279669.4451977,319103973.3847148,11765608.09327731,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,1,2022-04-01,61648619.59981778,65026805.748891085,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,2,2022-05-01,68259379.93383087,65092225.2621995,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,3,2022-06-01,60097620.00360337,67161371.91215017,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,4,2022-07-01,66773806.91903504,71522292.48823923,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,5,2022-08-01,66532703.77148832,66047654.65005276,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,6,2022-09-01,65121867.4887068,64813742.640474476,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,7,2022-10-01,63488690.92613522,66943296.095150344,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,8,2022-11-01,66039562.927257076,67283835.76452836,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,9,2022-12-01,64797642.90815615,76904375.47462367,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,10,2023-01-01,71842672.13965991,75152126.55175729,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,11,2023-02-01,312279669.4451977,394244752.5231824,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-03-01,2022-03-01,12,2023-03-01,85661910.80764559,87329828.7471083,11655499.567733224,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,1,2022-05-01,68259379.93383087,63781124.18258009,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,2,2022-06-01,60097620.00360337,65829673.449801765,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,3,2022-07-01,66773806.91903504,70124240.31993629,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,4,2022-08-01,66532703.77148832,64785249.40358148,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,5,2022-09-01,65121867.4887068,63598761.19108336,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,6,2022-10-01,63488690.92613522,64578617.724452056,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,7,2022-11-01,66039562.927257076,66066883.68843752,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,8,2022-12-01,64797642.90815615,75530219.87711222,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,9,2023-01-01,71842672.13965991,73837344.80948953,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,10,2023-02-01,312279669.4451977,386873918.2526028,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,11,2023-03-01,85661910.80764559,85851265.44370377,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-04-01,2022-04-01,12,2023-04-01,68003023.29737547,65679996.59140993,11562286.540987426,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,1,2022-06-01,60097620.00360337,67800783.2620913,11482059.614159247,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,2,2022-07-01,66773806.91903504,72231375.50416088,11482059.614159247,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,3,2022-08-01,66532703.77148832,66723253.746801615,11482059.614159247,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,4,2022-09-01,65121867.4887068,65499247.40819019,11482059.614159247,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,5,2022-10-01,63488690.92613522,66510009.03859619,11482059.614159247,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,6,2022-11-01,66039562.927257076,67069848.373492986,11482059.614159247,salvador-IPTU,salvador,IPTU
2022-05-01,2022-05-01,7,2022-12-01,64797642.90815615,77809019.6538145,11482059.614159247,salvador-IPTU,salvador,IPTU
